text,rater,codebook,individual_questions,zpravodajske_hodnoty-negativita,zpravodajske_hodnoty-blizkost,zpravodajske_hodnoty-eliti_osoby,zpravodajske_hodnoty-personalizace,zpravodajske_hodnoty-dopad,temata_clanku-vnitrni_politicke_deni,temata_clanku-mezinarodni_politicke_reakce,temata_clanku-vojenske_operace_izraele,temata_clanku-teroristicke_operace,temata_clanku-dopad_na_izraelske_civilisty,temata_clanku-dopad_na_palestinske_civilisty,temata_clanku-humanitarni_pomoc,temata_clanku-globalni_reakce_verejnosti,temata_clanku-ekonomicke_dusledky,temata_clanku-historie,hlavni_tema_clanku,medialni_ramce-ramec_konfliktu,medialni_ramce-ramec_budovani_miru,medialni_ramce-humanitarni_ramec,medialni_ramce-historicko_kulturni_ramec,medialni_ramce-geopoliticky_ramec,medialni_ramce-lokalni_ramec,mluvci-politicti_predstavitele_izraele,mluvci-politicti_predstavitele_palestiny,mluvci-politici_z_blizkovychodnich_zemi,mluvci-politici_ze_ostatnich_svetovych_zemi,mluvci-predstavitele_mezinarodnich_a_neziskovych_organizaci,mluvci-vojensti_predstavitele_izraele,mluvci-clenove_teroristickych_skupin,mluvci-nezavisli_experti_a_analytici,mluvci-media_a_novinari,mluvci-ociti_svedci_a_civiliste_z_izraele,mluvci-ociti_svedci_a_civiliste_z_palestiny
2023-11-24T14-23-00_2023WN328136.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
2023-10-15T22-57-00_2023WN288085.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2024WN104121.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,3,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0
2023-11-01T20-08-00_2023WN305205.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2024WN140018.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
2024WN213189.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
2023-11-21T08-43-00_2023WN325032.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0
2023-10-09T09-30-00_2023WN282044.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,3,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2024-01-28T20-24-00_2024WN028088.txt,anthropic-claude-haiku-4.5,kveten,false,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0
2023-10-22T07-25-00_2023WN295020.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-11-20T10-29-00_2023WN324050.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,3,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
2023-11-12T15-38-00_2023WN316094.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0
2023-12-22T08-25-00_2023WN356016.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,5,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0
2023-10-16T10-36-00_2023WN289053.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0
2024-01-19T14-38-00_2024WN019126.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,8,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
2024-02-07T08-50-00_2024WN038191.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
2024WN109163.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0
2024WN058034.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2023-10-12T12-23-00_2023WN285198.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-10-19T12-46-00_2023WN292103.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,4,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0
2023-11-19T21-20-00_2023WN323090.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2024WN128128.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2023-11-15T18-58-00_2023WN319238.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0
2023-10-09T15-15-00_2023WN282115.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2023-12-14T18-05-00_2023WN348154.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2023-12-15T17-14-00_2023WN349144.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,3,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0
2024WN161064.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2024-01-02T18-18-00_2024WN002160.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,7,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2023-11-02T16-02-00_2023WN306156.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,9,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0
2024-01-30T12-35-00_2024WN030052.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,6,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0
2023-11-04T18-33-00_2023WN308071.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,7,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0
2023-10-10T18-48-00_2023WN283309.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2023-10-30T12-21-00_2023WN303202.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,4,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
2023-11-12T10-11-00_2023WN316039.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,6,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1
2023-10-18T15-48-00_2023WN291099.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,8,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
2024-02-14T20-31-00_2024WN045169.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-02-15T14-13-00_2024WN046130.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2023-10-10T19-06-00_2023WN283165.txt,anthropic-claude-haiku-4.5,kveten,false,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024WN096007.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,6,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0
2024-01-11T16-57-00_2024WN011163.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2023-10-27T00-00-00_2023WN300102.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-10-24T09-40-00_2023WN297177.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
2023-10-18T18-55-00_2023WN291138.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
2023-10-12T16-14-00_2023WN285133.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0
2023-12-05T16-50-00_2023WN339165.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2023-11-05T14-59-00_2023WN309050.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0
2023-10-09T13-14-00_2023WN282092.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2023-11-25T11-25-00_2023WN329031.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,5,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
2023-12-31T12-11-00_2023WN365037.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2023-12-09T12-15-00_2023WN343042.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2023-12-09T20-08-00_2023WN343089.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,2,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0
2023-11-23T13-26-00_2023WN327118.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,7,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
2024-02-16T06-10-00_2024WN047006.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2023-11-08T18-38-00_2023WN312210.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0
2023-11-29T16-48-00_2023WN333186.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2024-01-12T16-04-00_2024WN012115.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,8,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
2024-02-07T20-57-00_2024WN038200.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
2023-11-15T15-46-00_2023WN319189.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0
2023-10-15T15-10-00_2023WN288053.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-10-26T00-00-00_2023WN299182.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2024-01-12T11-45-00_2024WN012085.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
2023-10-24T14-23-00_2023WN297100.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,4,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2023-10-31T10-28-00_2023WN304046.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0
2024WN201004.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,3,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
2024WN172020.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,3,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0
2024-01-18T14-08-00_2024WN018124.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
2024WN064149.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,3,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0
2023-11-13T08-23-00_2023WN317033.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1
2023-10-07T00-00-00_2023WN280031.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2023-10-30T00-00-00_2023WN303044.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,4,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0
2023-10-10T21-42-00_2023WN283184.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0
2024WN240099.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2023-11-29T09-38-00_2023WN333049.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-12-21T09-39-00_2023WN355039.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024WN079145.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2023-11-16T08-27-00_2023WN320033.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0
2023-11-08T09-27-00_2023WN312233.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0
2023-10-22T07-25-00_2023WN295041.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0
2024-01-14T11-21-00_2024WN014028.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0
2023-10-23T13-07-00_2023WN296102.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
2023-11-08T12-04-00_2023WN312097.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2024WN149082.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,2,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1
2023-10-23T10-25-00_2023WN296049.txt,anthropic-claude-haiku-4.5,kveten,false,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,7,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0
2024-01-29T14-22-00_2024WN029073.txt,anthropic-claude-haiku-4.5,kveten,false,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0
2024WN119043.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
2023-11-02T08-14-00_2023WN306020.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2024WN185176.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
2023-12-05T07-38-00_2023WN339020.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
2024-01-31T09-52-00_2024WN031056.txt,anthropic-claude-haiku-4.5,srpen,true,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2023-11-30T07-26-00_2023WN334018.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2024-01-04T05-35-00_2024WN004003.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
2024WN223008.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0
2023-12-23T14-29-00_2023WN357061.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
2023-11-23T16-26-00_2023WN327165.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2023-12-10T11-34-00_2023WN344037.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-11-16T19-47-00_2023WN320191.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2024-02-17T21-11-00_2024WN048103.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1
2023-10-26T00-00-00_2023WN299130.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2024WN053024.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023-10-30T00-00-00_2023WN303135.txt,anthropic-claude-haiku-4.5,srpen,true,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,7,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2023-11-24T14-23-00_2023WN328136.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2023-10-15T22-57-00_2023WN288085.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2024WN104121.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
2023-11-01T20-08-00_2023WN305205.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024WN140018.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0
2024WN213189.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
2023-11-21T08-43-00_2023WN325032.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2023-10-09T09-30-00_2023WN282044.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2024-01-28T20-24-00_2024WN028088.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2023-10-22T07-25-00_2023WN295020.txt,anthropic-claude-haiku-4.5,srpen,true,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2023-11-20T10-29-00_2023WN324050.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
2023-11-12T15-38-00_2023WN316094.txt,anthropic-claude-haiku-4.5,srpen,true,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0
2023-12-22T08-25-00_2023WN356016.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,5,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2023-10-16T10-36-00_2023WN289053.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0
2024-01-19T14-38-00_2024WN019126.txt,anthropic-claude-haiku-4.5,srpen,true,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2024-02-07T08-50-00_2024WN038191.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
2024WN109163.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0
2024WN058034.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0
2023-10-12T12-23-00_2023WN285198.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2023-10-19T12-46-00_2023WN292103.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,7,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
2023-11-19T21-20-00_2023WN323090.txt,anthropic-claude-haiku-4.5,srpen,true,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024WN128128.txt,anthropic-claude-haiku-4.5,srpen,true,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
